sample_id,filename,md5,title,description,type,href,size,download_link,last_checked
13116,a360_desktop_32-bit_installer.exe,b1616f83f47eb6fb6e9fb60288ebddd5,A360 Desktop,,most_popular,https://a360-desktop.software.informer.com/,372 MB,http://www.autodesk.com,"September 29, 2023."
13117,eset_smart_security_live_installer.exe,ec2787aea7ce93faa978116c2329f3d4,Eset Security,,most_popular,https://eset-security.software.informer.com/,3 MB,https://www.eset.com/int/,"June 27, 2024."
13118,garminexpress.exe,5c951663b8da622761e08be1ce29706b,Garmin Express,"Set up, register, and update your Garmin device and maps.",most_popular,https://garmin-express.software.informer.com/,129 MB,https://garmin-express.software.informer.com/download/?ca370098,"June 7, 2024."
13119,arduino-ide_2.3.2_windows_64bit.exe,8b15fd8f90d9ae127e9cc43ee7c43148,Arduino,Program all variants of Arduino kits with ATmega microcontrollers.,most_popular,https://arduino.software.informer.com/,143 MB,https://arduino.software.informer.com/download/?ca35bed4,"May 8, 2024."
13120,webexapp.msi,b38a173626ef0f3113c7729235b47bab,Cisco WebEx Meetings,Conduct online meetings and classes in HD quality.,most_popular,https://cisco-webex-meetings.software.informer.com/,166 MB,https://cisco-webex-meetings.software.informer.com/download/?ca360861,"June 4, 2024."
13121,in12stw153ww5.exe,43fff37c5d1cf6efcbd965f5db01c402,Lenovo PowerDVD10,PowerDVD is a movie and media player; this version is designed for Lenovo PCs,most_popular,https://lenovo-powerdvd10.software.informer.com/,114 MB,https://lenovo-powerdvd10.software.informer.com/download/?ca1a26a3,"May 22, 2024."
13122,spsetup132.exe,4c24bb86569c8a0c384bfb4fb95259d6,Speccy by Piriform Ltd.,Speccy is an advanced System Information tool for your PC.,most_popular,https://speccy1.software.informer.com/,7.9 MB,https://speccy1.software.informer.com/download/?ca2b44de,"May 7, 2024."
13123,wireshark-win64-4.0.6.exe,9f4d4b1629ae00f996007daba08dbca8,Wireshark,Capture and examine network packets for debugging and security review.,most_popular,https://wireshark.software.informer.com/,75.1 MB,http://www.wireshark.org,"September 24, 2023."
13124,burnsetup.exe,a9708ecf245002f0ff48efe137785d51,Express Burn,"Create data, music, video, and bootable discs, and customize DVD menus.",most_popular,https://express-burn.software.informer.com/,987 KB,https://www.nch.com.au/burn/index.html,"July 18, 2023."
13125,everything-1.3.4.686.x86-setup.exe,647e7d61796e54ea2c6c283797674316,Everything,Search engine that helps you to locate files and folders by name instantly.,most_popular,https://everything.informer.com/,462 KB,https://everything.informer.com/download/?ca15be99,"May 24, 2024."
13126,git-2.44.0-32-bit.exe,3721211c5dfa1d9cc747c34f824b0a16,GIT by github,"Git is a fast, scalable, distributed revision control system.",most_popular,https://git.software.informer.com/,59.5 MB,https://git-scm.com/about,"May 16, 2024."
13127,lenovocommercialvantage_10.2201.7.0_v3.zip,ef005efdc215b5285698b27c10d215da,Lenovo Vantage Service,,most_popular,https://lenovo-vantage-service.software.informer.com/,358 MB,https://www.lenovo.com/think/support,"June 4, 2024."
13128,tch0096100k.exe,e89859b7f2d1fb4d7b41a2aa1ada81df,TOSHIBA System Driver,,most_popular,https://toshiba-system-driver.software.informer.com/,19.6 MB,https://toshiba-system-driver.software.informer.com/download/?ca1c8db2,"July 2, 2024."
13129,node-v0.6.3.msi,94480a0bf491496daf4e446158a2b366,node.js,"Build, compile, and deploy Javascript-enabled applications.",most_popular,https://node-js.software.informer.com/,2.8 MB,https://node-js.software.informer.com/download/?ca2ff77,"September 24, 2023."
13131,ldtl-win-mx850-2_5_7-en.exe,19981db707aaa5ed884030cc0f4be8c7,Canon IJ Network Tool,"With this product, you can install, view the network settings of the printer.",most_popular,https://canon-ij-network-tool.software.informer.com/,1.9 MB,https://canon-ij-network-tool.software.informer.com/download/?ca17ea2e,"July 3, 2023."
13132,tch0248200c.exe,9343f79cec8505398add29af0393ea84,TOSHIBA Password Utility,Protects your Toshiba computer with an additional password.,most_popular,https://toshiba-password-utility.software.informer.com/,21.6 MB,https://toshiba-password-utility.software.informer.com/download/?ca1dc7ed,"May 23, 2024."
13133,inkscape-1.3.2_2023-11-25_091e20ef0f-x86.exe,9def8088a1183315f61b0cdd693c53f8,Inkscape,Professional quality vector graphics editor.,most_popular,https://inkscape.software.informer.com/,101 MB,http://www.inkscape.org,"April 3, 2024."
13134,n15hm01w.exe,eb53120d0da3c930df8a2a4737e5b474,Intel Sideband Fabric Device,,most_popular,https://intel-sideband-fabric-device-driver.software.informer.com/,1.2 MB,https://intel-sideband-fabric-device-driver.software.informer.com/download/?ca1c87f5,"May 24, 2024."
13135,tu100_installv140.exe,393a95d1edbd5d73cec0f81bda9a5c3f,Sense,Drag-and-drop programming environment that helps program development.,most_popular,https://sense2.software.informer.com/,10.2 MB,https://sense2.software.informer.com/download/?ca81ec7,"May 24, 2024."
13136,pdf24-creator-7.4.0.exe,95f24013d11dfee8e00a954d18519618,PDF24 Creator,"Create, merge, compress, edit, convert, and sign PDF documents.",most_popular,https://pdf24-creator.software.informer.com/,15.7 MB,https://pdf24-creator.software.informer.com/download/?ca109f07,"July 11, 2024."
13138,garena-v2.0.exe,05ac1d4b0c9fd787f5c4c4b5bfd06577,Garena+,,most_popular,https://garena198.software.informer.com/,69.7 MB,http://www.garena.com,"September 15, 2023."
13139,browsermanagerinstaller-ru.exe,d9c44ecf5ff01cf76c463b5e0dc4785f,Менеджер браузеров,,most_popular,https://294755.software.informer.com/,3.4 MB,https://294755.software.informer.com/download/?caaf546,"May 24, 2024."
13140,pdfxvwer.zip,d72f591dd7e5d7479c809af178ddc11d,PDF-XChange PDF Viewer,It's a powerful PDF viewing application with a lot of features and options.,most_popular,https://pdf-xchange-pdf-viewer.software.informer.com/,17.3 MB,https://pdf-xchange-pdf-viewer.software.informer.com/download/?ca1cb0e9,"May 17, 2024."
13141,wampserver2.5-apache-2.4.9-mysql-5.6.17-php5.5.12-64b.exe,cb17da17257d9c1de6f11e05ca1743c2,WampServer,"Create web applications using Apache2, PHP, MySQL, and MariaDB.",most_popular,https://wampserver.informer.com/,41.5 MB,https://wampserver.informer.com/download/?ca1a261b,"May 10, 2024."
13142,overwolfinstaller.exe,96d5baf5182f14ff8488440db1ed3b62,Overwolf,Overwolf allows developers to create extensions for video games.,most_popular,https://overwolf.informer.com/,2 MB,https://overwolf.informer.com/download/?ca336ca5,"April 29, 2024."
13143,abphoto_setup1_00_2014.exe,c0c8133a61a4f7614e488d0e5053fb24,abPhoto,"A tool created to upload, download and share photographs.",most_popular,https://abphoto.informer.com/,1.5 MB,https://abphoto.informer.com/download/?ca15bc1b,"May 24, 2024."
13144,xvid-1.3.7-20191228.exe,0a2f190c7b8e2744733944822bd317f3,XviD Video Codec,"Is a video codec for PC, whereas codec is an abbreviation for [co]der/[dec]oder.",most_popular,https://xvid-video-codec.software.informer.com/,11.3 MB,https://xvid-video-codec.software.informer.com/download/?ca311bad,"September 25, 2023."
13145,mousekeyboardcenter_32bit_eng_14.41.exe,08aec0dfae6bf92ebc4a6c87eabacc68,Microsoft Mouse and Keyboard,Manage and customize your Microsoft keyboards and mice.,most_popular,https://microsoft-mouse-and-keyboard-center.software.informer.com/,46.1 MB,https://microsoft-mouse-and-keyboard-center.software.informer.com/download/?cf259709,"June 27, 2024."
13147,ts_energy_manager_windows.exe,4567f334dbf1e843f56f695540eb61f1,Energy Manager,,most_popular,https://energy-manager.software.informer.com/,114 MB,https://energy-manager.software.informer.com/download/?cf1dc458,"May 1, 2024."
13148,mp3tagv325setup.exe,7958e0b76e8b3bb5be4bd0de19a9bb71,Mp3tag,"Edit the title name, artist, album name, and other metadata tags of audio files.",most_popular,https://mp3tag.software.informer.com/,4.2 MB,https://mp3tag.software.informer.com/download/?ca365fbe,"June 28, 2024."
13149,dreamweaver8-en.exe,8aab7676ce692ccb3d21d985eca44674,Adobe Dreamweaver,A combination of professional features to help you create and maintain websites.,most_popular,https://adobe-dreamweaver-cs4.software.informer.com/,59.7 MB,https://adobe-dreamweaver-cs4.software.informer.com/download/?ca1a201b,"July 7, 2024."
13150,golden-alwafi-windows-devices.msi,99627c446b60f25825378c1a95f40c36,Golden Al-Wafi Translator,It's an application developed for advanced users and professional translators.,most_popular,https://golden-al-wafi-translator.software.informer.com/,627 KB,https://golden-al-wafi-translator.software.informer.com/download/?ca2b048b,"June 19, 2024."
13151,xnview-win-full.exe,40baa909053b63b1d61fd9dd940e57e9,XnView,"A fast multi-format graphics browser, viewer and converter.",most_popular,https://xnview.software.informer.com/,20.9 MB,http://www.xnview.com,"May 28, 2024."
13152,avg_tuneup_online_setup.exe,2a4ffbc13233f6208ca71330012163d9,AVG PC Tuneup,All-in-one system optimization tool.,most_popular,https://avg-pc-tuneup.informer.com/,1.3 MB,https://avg-pc-tuneup.informer.com/download/?ca329c3a,"June 13, 2024."
13153,mfs100driver_9.2.0.0.exe,00bbc9e2e8cbe767f89f6e1bf7a39b5a,MFS100Driver,,most_popular,https://mfs100driver.software.informer.com/,21.5 MB,https://mfs100driver.software.informer.com/download/?ca304659,"May 26, 2024."
13154,mcafeesafeconnect-0_vpn.exe,eb860079fd63a2b8020f0ee2ed52fb2a,McAfee Safe Connect,Reroute your Internet traffic through a virtual private network (VPN).,most_popular,https://mcafee-safe-connect.software.informer.com/,96.8 MB,https://mcafee-safe-connect.software.informer.com/download/?ca33ae73,"May 9, 2024."
13155,ultraviewer_setup_6.6_en.exe,96d0e3328a5ca47056741fc4cfe70f45,UltraViewer,Provide remote desktop support to your friends or clients.,most_popular,https://ultraviewer.informer.com/,3.2 MB,https://ultraviewer.informer.com/download/?ca36c6c2,"May 19, 2024."
13156,wordweb10.exe,087f9fff5d9f22ec6f25a7e23d30f7bc,WordWeb,Look up words in Windows programs for meaning and synonyms.,most_popular,https://wordweb.software.informer.com/,25.2 MB,https://wordweb.software.informer.com/download/?ca35e58a,"May 27, 2024."
13157,vmware-player-12.0.0-2985596.exe,1eb204ffbf9f4f7e84353269b3faf2eb,VMware Workstation Player,VMware Player Pro is a streamlined desktop virtualization program.,most_popular,https://vmware-player.software.informer.com/,69.5 MB,https://vmware-player.software.informer.com/download/?cafa318,"November 12, 2023."
13158,intel_driver_update_utility_installer.exe,1b4702e2cdc8dec0f540944d5ce23316,Intel Driver Update Utility,Scans PC for outdated drivers and keeps your system up-to-date.,most_popular,https://intel-driver-update-utility.software.informer.com/,5.7 MB,https://intel-driver-update-utility.software.informer.com/download/?ca12d775,"June 21, 2024."
13159,wt_launcher_1.0.1.729.exe,5ac7effdd6a264993e20360a2eb35005,War Thunder,Revive the battles of World War II with this free game.,most_popular,https://war-thunder.software.informer.com/,7.4 MB,https://war-thunder.software.informer.com/download/?ca173a10,"June 7, 2024."
13160,kpm.exe,d30f1b133193fbe9881304cf4415cbe3,Kaspersky Password Manager,"Securely store your passwords, credit card details, photos, and other data.",most_popular,https://kaspersky-password-manager.software.informer.com/,5.7 MB,https://kaspersky-password-manager.software.informer.com/download/?ca35bede,"May 16, 2024."
13161,usbdrivers_2312.exe,63e39f537d5abea04fd040cca3fdf6d6,Garmin USB Drivers,,most_popular,https://garmin-usb-drivers.software.informer.com/,8.8 MB,http://www8.garmin.com/support/download_details.jsp?id=591,"June 11, 2024."
13162,sopcast.zip,17e138b7ef44d0e64ae67dabcb26fbf2,SopCast,SopCast Client is a free P2P software to view live TV channels and movies.,most_popular,https://sopcast.informer.com/,5.7 MB,https://sopcast.informer.com/download/?ca1cb0e7,"April 21, 2024."
13163,smart.switch.pc_setup.exe,497746d999b96b737d71865d67a7bdac,Smart Switch by Samsung,"Transfer contacts, photos, messages and more between your phones.",most_popular,https://smart-switch-pc.software.informer.com/,41.2 MB,https://smart-switch-pc.software.informer.com/download/?ca3537de,"June 10, 2024."
13164,haxm-windows_v7_5_1.zip,0f6eb33731700e813fcff48c025d3b7f,Intel Hardware Accelerated,,most_popular,https://intel-hardware-accelerated-execution-man2.software.informer.com/,2.6 MB,https://intel-hardware-accelerated-execution-man2.software.informer.com/download/?ca372670,"May 8, 2024."
13165,avsvideoconverter.exe,9d258c4320a59efc67123802f5a70da6,AVS Video Converter,"Edit, mix, and convert audio and video clips and export to 150+ formats.",most_popular,https://avs-video-converter.informer.com/,59.9 MB,https://avs-video-converter.informer.com/download/?ca15261,"May 24, 2024."
13166,intel_computing_improvement_program.exe,2d5fdc85df9433705dd8f88d72cdaf44,Intel Computing Improvement,,most_popular,https://intel-computing-improvement-program.software.informer.com/,22.3 MB,https://intel-computing-improvement-program.software.informer.com/download/?ca35326e,"June 7, 2024."
13167,avast_premium_security_setup_online.exe,8e6d0922483ce3f5e36e6da929f41fa7,avast! Internet Security,Provides advanced protection for your online activity.,most_popular,https://avast-internet-security.software.informer.com/,257 KB,https://avast-internet-security.software.informer.com/download/?ca31fd1a,"May 16, 2024."
13168,ets_1_3_setup.exe,e5013bb3b12ae1ad215dd3f0191a3693,Euro Truck Simulator,Truck simulation game set in Europe.,most_popular,https://euro-truck-simulator.informer.com/,120 MB,http://www.eurotrucksimulator.com/index.php,"May 1, 2024."
13169,epson15920.exe,feb45c2fcea5ea24bd0e85cfea38573c,Easy Photo Scan,Epson Easy Photo Scan allows you to easily scan your originals using EPSON Scan.,most_popular,https://easy-photo-scan.software.informer.com/,83.1 MB,https://easy-photo-scan.software.informer.com/download/?ca1a3460,"June 6, 2024."
13170,sp39420.exe,2fc253bee9614b4f88c487a892d866ae,ESU for Microsoft Windows SP1,It installs Microsoft fixes and enhancements for the Microsoft Windows Vista SP1,most_popular,https://esu-for-microsoft-windows-sp1.software.informer.com/,1.9 MB,https://esu-for-microsoft-windows-sp1.software.informer.com/download/?ca5bdfa,"April 26, 2024."
13171,razer_synapse_framework_v1.18.19.24735.exe,a068d8ea4af2538fd35db51dd458bf91,Razer Synapse,"Rebind controls, assign macros to Razer periherials and save them to the cloud.",most_popular,https://razer-synapse.software.informer.com/,53.3 MB,https://razer-synapse.software.informer.com/download/?cad5820,"April 30, 2024."
13172,tomtomhome2win.exe,ef8fdae3fe421ba73e7c574e3a3b01a1,TomTom HOME,Easiest way to manage content on your TomTom device.,most_popular,https://tomtom-home.informer.com/,107 MB,https://tomtom-home.informer.com/download/?ca3664ee,"June 27, 2024."
13173,sweethome3d-7.2-windows.exe,dfdb2b65b4960727a5f5fd4bec0f05a8,Sweet Home 3D,"Draw the plan of your house, arrange furniture, and view the results in 3D.",most_popular,https://sweet-home-3d.informer.com/,80.9 MB,http://www.eteks.com,"June 25, 2024."
13174,geogebra-windows-installer-5-0-360-0.exe,ab1a93a7cc0f3c84626ef5a362b69f8a,GeoGebra,Mathematical tool for solving equations and graphing functions.,most_popular,https://geogebra.informer.com/,50 MB,https://geogebra.informer.com/download/?ca1a1c0c,"September 26, 2023."
13175,angrybirdsseasonsinstaller_4.0.1.exe,7e6ee7e5e95c65c8eef828639bcaa537,Angry Birds Seasons,The game offers you challenging levels of pig-popping action.,most_popular,https://angry-birds-seasons.informer.com/,91.7 MB,https://angry-birds-seasons.informer.com/download/?ca106989,"May 24, 2024."
